ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"São permitidas encomendas?","Vender individualmente?","Peso (g)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download",Pai,"Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Atributo padrão 2"
844,variation,38128566,,1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"119,00","169,9000000000",,,,,,,,,,,,,0,,,,,,,,,,
845,variation,38128567,"Jaqueta Corta Vento Unissex Unlimit - Marinho - G, Marinho",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,"119,00","169,9000000000",,,,,,,38128564,,,,,,3,Tamanho,G,,0,,Cores,Marinho,,0,
846,variable,38128580,"Regata Basic Eco-Dry Unlimit UV50  - Amarelo",1,0,visible,"<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Basic Eco-Dry Unlimit UV50 </strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Basic </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-amarela-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-amarela-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-amarela-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Amarela,1,0,Amarela
847,variation,38128581,,1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,,,,,,,0,,,,,,,,,,
848,variation,38128582,"Regata Basic Eco-Dry Unlimit UV50  - Amarelo - M, Amarela",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128580,,,,,,0,Tamanho,M,,0,,Cores,Amarela,,0,
849,variation,38128583,"Regata Basic Eco-Dry Unlimit UV50  - Amarelo - G, Amarela",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128580,,,,,,0,Tamanho,G,,0,,Cores,Amarela,,0,
850,variable,38128576,"Regata Basic Eco-Dry Unlimit UV50  - Rosa",1,0,visible,"<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Basic Eco-Dry Unlimit UV50 </strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Basic </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-branca-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-branca-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-branca-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Branca,1,0,Branca
851,variation,38128577,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - P, Branca",1,0,visible,,,,,taxable,,1,1,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128576,,,,,,0,Tamanho,P,,0,,Cores,Branca,,0,
852,variation,38128578,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - M, Branca",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128576,,,,,,0,Tamanho,M,,0,,Cores,Branca,,0,
853,variation,38128579,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - G, Branca",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128576,,,,,,0,Tamanho,G,,0,,Cores,Branca,,0,
854,variable,38128572,"Regata Basic Eco-Dry Unlimit UV50  - Rosa",1,1,visible,"<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span>","<h2 style=""font-weight: normal; line-height: 1.2; color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS';""><strong>Regata Basic Eco-Dry Unlimit UV50 </strong></h2>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Esta Regata Basic foi desenvolvida para prática de esportes e treinos. Ela tem sistema Eco-Dry de secagem rápida que mantem o corpo seco e livre. Também protege a pele dos raios do sol, pois tem proteção UV50  contra raios ultravioleta. Seu tecido é sustentável, ecológico e biodegradável, após descarte, desaparece em até 3 anos.</span></p>

<ul>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Tecnologias do tecido:</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><a class=""text-link"" style=""color: #6e31eb; text-decoration: none; border-width: 0px 0px 1px; border-style: none none solid; border-bottom-color: #6e31eb; padding: 0px; margin: 0px;"" href=""http://www.guiajeanswear.com.br/noticias/5135/santaconstancia-apresenta-familia-de-tecidos-ecofriendly.aspx"">Co2 Control </a> – tecido ecológico para roupas fitnes, biodegradável, após descarte, desaparece em até 3 anos. Boas práticas ambientais, rastreabilidade e matérias primas, menos na parte da tela.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Eco-Dry (secagem rápida)</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Easy Care, não precisa passar</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Proteção UV50  contra radiação ultravioleta.</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</span></li>
 	<li><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição:  100% Poliamida</span></li>
</ul>
<p style=""margin: 0px 0px 25px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><em><strong>Para vestir-se bem em:</strong></em></span></p>

<ul style=""margin: 0px 0px 25px 20px; padding: 0px; color: #1c1d1d; font-family: HelveticaNeue, 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">No seu dia a dia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Caminhadas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Corridas</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Ciclismo</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Academia</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Musculação</span></li>
 	<li style=""margin-bottom: 0px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Crossfit</span></li>
</ul>
<p style=""color: #333333; font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px;""><span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;"">Composição: Tecido 100% Poliamida</span></p>
<span style=""font-family: helvetica, arial, sans-serif; font-size: 14px;""><i style=""color: #333333;"">Regata Basic </i><i style=""color: #333333;"">com Garantia contra defeitos de fabricação de 30 dias.</i></span>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Regata Feminina > Camiseta Regata Feminina, Moda Fitness, Feminino > Regata Feminina > Regata Academia, Feminino > Regata Feminina > Regata Fitness, Feminino > Regata Feminina > Regata Nadador, Feminino > Regata Feminina > Regata UV, Roupas Fitness, Feminino, Feminino > Regata Feminina, sale","Corrida, CrossFit, Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-rosa-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-rosa-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/camiseta-regata-basic-eco-dry-rosa-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Rosa,1,0,Rosa
855,variation,,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - P, Rosa",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128572,,,,,,0,Tamanho,P,,0,,Cores,Rosa,,0,
856,variation,,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - M, Rosa",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128572,,,,,,0,Tamanho,M,,0,,Cores,Rosa,,0,
864,variation,38128575,"Regata Basic Eco-Dry Unlimit UV50  - Rosa - G, Rosa",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,"45,00","79,9000000000",,,,,,,38128572,,,,,,3,Tamanho,G,,0,,Cores,Rosa,,0,
